color,card_number,series,rarity,type,jp_name,cn_name,cost,power,race,note,text_full,image_url,detail_url
红,PR01-013,,PR,,異龍∮茫漠,异龙∮茫漠,3,4500,龙少女,,【❀】 多色卡（将这张卡放置到资源区之际，这张卡具备的颜色中的任何1种在你的资源区中不存在的话，如无特殊说明，这张卡以休眠状态放置。） 【特】 虚空使者 【自】 【有效】 方阵 【诱发条件】 这张卡通过正规使用登场。 【效果】 你可以选择你的手牌中的1张卡，将其除外。除外了的话，抽最多2张卡。 【起】 【有效】 《自己回合》 除外区 【费用】 将这张卡以外的你的除外区中的4张卡返回卡组然后切洗。 【效果】 将这张卡以重启状态登场到没有Z/X的通常方阵上。直到回合结束时为止，你不能再次使用 《同名》 卡的这个能力。,http://zximg-cdn.yimieji.com/card/PR01/PR01-013.png,https://zxcard.yimieji.com/Cards/PR01/PR01-013/PR
红,PR01-014,,PR,,蝶ヶ崎ほのめ,蝶崎火売,-,-,-,,-,http://zximg-cdn.yimieji.com/card/PR01/PR01-014.png,https://zxcard.yimieji.com/Cards/PR01/PR01-014/PR
蓝,PR01-015,,PR,,雷鳥超,雷鸟超,-,-,-,,-,http://zximg-cdn.yimieji.com/card/PR01/PR01-015.png,https://zxcard.yimieji.com/Cards/PR01/PR01-015/PR
白,PR01-016,,PR,,上柚木さくら,上柚木佐仓,-,-,-,,-,http://zximg-cdn.yimieji.com/card/PR01/PR01-016.png,https://zxcard.yimieji.com/Cards/PR01/PR01-016/PR
黑,PR01-017,,PR,,上柚木八千代,上柚木八千代,-,-,-,,-,http://zximg-cdn.yimieji.com/card/PR01/PR01-017.png,https://zxcard.yimieji.com/Cards/PR01/PR01-017/PR
绿,PR01-018,,PR,,百目鬼きさら,百目鬼木更,-,-,-,,-,http://zximg-cdn.yimieji.com/card/PR01/PR01-018.png,https://zxcard.yimieji.com/Cards/PR01/PR01-018/PR
白,PR02-001,,PR,,蒼穹の彼方より,从苍穹的彼方而来,3,-,-,,【常】 【有效】 所有领域 【效果】 构筑卡组之际，与这张卡原本的卡名 《同名》 的卡可以在卡组中加入最多20张。 【★】 【玩家】 《公主》 【效果】 将这张卡以正面表示放置到神域区。从以下效果中选择1项，并处理。“将1张 「年幼淑女的圆舞曲」 衍生物以重启状态登场到没有Z/X的◎所示方阵上。”“你的神域区中的正面表示的 《同名》 卡有3张以上的场合，将1张 「尊贵平和的叙事曲」 衍生物以重启状态登场到没有Z/X的◎所示方阵上。”“你的神域区中的正面表示的 《同名》 卡有5张以上的场合，将1张 「封闭无限的夜想曲」 衍生物以重启状态登场到没有Z/X的◎所示方阵上。”,http://zximg-cdn.yimieji.com/card/PR02/PR02-001.png,https://zxcard.yimieji.com/Cards/PR02/PR02-001/PR
黑,PR02-002,,PR,,蒼穹の彼方より,从苍穹的彼方而来,4,-,-,,【常】 【有效】 所有领域 【效果】 构筑卡组之际，与这张卡原本的卡名 《同名》 的卡可以在卡组中加入最多20张。 【★】 【玩家】 《公主》 【效果】 将这张卡以正面表示放置到神域区。从以下效果中选择1项，并处理。“将最多2张 「迫近命运的序幕曲」 衍生物以重启状态登场到没有Z/X的◎所示方阵上。”“你的神域区中的正面表示的 《同名》 卡有3张以上的场合，将最多2张 「轮回梦境的奏鸣曲」 衍生物以重启状态登场到没有Z/X的◎所示方阵上。”“你的神域区中的正面表示的 《同名》 卡有5张以上的场合，将1张 「寄愿无限的轮舞曲」 衍生物以重启状态登场到没有Z/X的◎所示方阵上。”,http://zximg-cdn.yimieji.com/card/PR02/PR02-002.png,https://zxcard.yimieji.com/Cards/PR02/PR02-002/PR
白,PR02-003,,PR,,蒼穹の彼方より,从苍穹的彼方而来,5,-,-,,【❀】 多色卡（将这张卡放置到资源区之际，这张卡具备的颜色中的任何1种在你的资源区中不存在的话，如无特殊说明，这张卡以休眠状态放置。） 【常】 所有领域 【效果】 构筑卡组之际，与这张卡原本的卡名 《同名》 的卡可以在卡组中加入最多20张。 【★】 【玩家】 《公主》 【效果】 将这张卡以正面表示放置到神域区，将你的卡组最上方的1张卡放置到充能区。你的资源区中的卡有5张以上，并且其中有 白色 卡和 黑色 卡的场合，从以下效果中选择1项，并处理。“将1张 「尊贵平和的叙事曲」 衍生物以重启状态登场到没有Z/X的◎所示方阵上。”“将最多2张 「轮回梦境的奏鸣曲」 衍生物以重启状态登场到没有Z/X的◎所示方阵上。”“你的神域区中的正面表示的 《同名》 卡有7张以上的场合，将1张 「萌芽世界的交响曲」 衍生物以重启状态登场到没有Z/X的◎所示方阵上。”,http://zximg-cdn.yimieji.com/card/PR02/PR02-003.png,https://zxcard.yimieji.com/Cards/PR02/PR02-003/PR
红,PR02-007,,PR,,村井智建,村井智建,-,-,-,,玩家》Murai,http://zximg-cdn.yimieji.com/card/PR02/PR02-007.png,https://zxcard.yimieji.com/Cards/PR02/PR02-007/PR
红,PR02-008,,PR,,マックスむらい,MaxMurai,-,-,-,,玩家》Max/Murai 危机 《Murai》 ：你受到伤害。（将伤害处理完毕后，你可以将这张卡变为正面表示，重叠放置在你的 《Murai》 的玩家卡上方。） 【起】 【有效】 《自己回合》 方阵 【费用】 《休眠》 【效果】 选择方阵上的1张你的5费以上的 红色 Z/X，直到回合结束时为止，力量+2000，给予以下的能力。“ 【常】 绝界 （ 【有效】 方阵 【效果】 任何人都不能将这张卡选择为卡的效果的对象。）” 【特】 【有效】 方阵 【效果】 你受到你的生命以上的伤害时，你可以切洗你的卡组并回复1点生命。这样做了的话，直到游戏结束时为止，这张卡失去这个能力。,http://zximg-cdn.yimieji.com/card/PR02/PR02-008.png,https://zxcard.yimieji.com/Cards/PR02/PR02-008/PR
红,PR02-009,,PR,,俺の必殺技！マックスむらい,我的必杀技！MaxMurai,6,9000,勇者,,【常】 【玩家】 《Max》 【有效】 手牌 【效果】 这张卡的费用减4。 【自】 【玩家】 《Murai》 【有效】 方阵 【诱发条件】 这张卡登场。 【效果】 将你的废弃区中的全部卡返回卡组然后切洗。将你的手牌中的卡全部除外，抽卡6张。 【起】 【玩家】 《Max》 【有效】 《自己回合1次》 方阵 【费用】 《无0》 【效果】 选择 《同名》 以外的你的手牌中的1张 [勇者] ，以重启状态登场到没有Z/X的通常方阵上。,http://zximg-cdn.yimieji.com/card/PR02/PR02-009.png,https://zxcard.yimieji.com/Cards/PR02/PR02-009/PR
绿,PR02-010,,PR,,無への還葬 ラスティニー,归于无之还葬 枯锈天命,3,4500,枯锈天命,,【常】 超限驱动（ 【有效】 方阵 【诱发条件】 这张卡是通过点燃登场的场合，或是从生命区通过正规使用登场的场合，这张卡的原本力量值变为15000。） 【自】 【有效】 方阵 【诱发条件】 这张卡通过正规使用登场。 【效果】 选择通常方阵上的最多1张对手的费用在你的资源区中的卡的张数以下的Z/X，将其破坏。 【起】 【有效】 《自己回合1次》 方阵 【费用】 将你的手牌中的1张卡以休眠状态放置到资源区。 【效果】 选择你的资源区中的1张Z/X，将其返回手牌。,http://zximg-cdn.yimieji.com/card/PR02/PR02-010.png,https://zxcard.yimieji.com/Cards/PR02/PR02-010/PR
绿,PR02-011,,PR,,運命を呪う∀ラスティニー,诅咒命运∀ 枯锈天命,6,9000,枯锈天命,,【常】 起始资源（ 【有效】 所有领域 【效果】 你可以将这张卡放置在资源区后再开始游戏。） 【自】 【有效】 资源区 【诱发条件】 后攻玩家的第2个回合的回合结束时。 【效果】 将方阵上的你的 「厄尔庇斯」 下方的 「厄尔庇斯∀」 变为正面表示，重叠放置在其上方。,http://zximg-cdn.yimieji.com/card/PR02/PR02-011.png,https://zxcard.yimieji.com/Cards/PR02/PR02-011/PR
-,PR03-001,,PR,,（先攻マーカー）,先攻标记,-,-,-,,-,http://zximg-cdn.yimieji.com/card/PR03/PR03-001.png,https://zxcard.yimieji.com/Cards/PR03/PR03-001/PR
-,PR03-002,,PR,,（後攻マーカー）,后攻标记,-,-,-,,-,http://zximg-cdn.yimieji.com/card/PR03/PR03-002.png,https://zxcard.yimieji.com/Cards/PR03/PR03-002/PR
-,PR03-003,,PR,,（カウントマーカー）,回合计数器标记,-,-,-,,-,http://zximg-cdn.yimieji.com/card/PR03/PR03-003.png,https://zxcard.yimieji.com/Cards/PR03/PR03-003/PR
-,PR03-004,,PR,,（カウントマーカー）,回合计数器标记,-,-,-,,-,http://zximg-cdn.yimieji.com/card/PR03/PR03-004.png,https://zxcard.yimieji.com/Cards/PR03/PR03-004/PR
红,PR03-005,,PR,,ゼクステンド・ドライブ！,Z/X延伸驱动！,-,-,-,,-,http://zximg-cdn.yimieji.com/card/PR03/PR03-005.png,https://zxcard.yimieji.com/Cards/PR03/PR03-005/PR
-,PR03-006,,PR,,（シールドマーカー）,护盾标记,-,-,-,,-,http://zximg-cdn.yimieji.com/card/PR03/PR03-006.png,https://zxcard.yimieji.com/Cards/PR03/PR03-006/PR
白,PR03-007,,PR,,レゾネーター フォスフラム,共振者 弗斯弗拉姆,6,9000,圣兽,,【常】 绝界 【玩家】 《佐仓》 【我】 【玩家】 《佐仓》 【有效】 《自己回合》 手牌 【费用】 《无0》 【效果】 将这张卡以休眠状态登场到没有Z/X的通常方阵上。登场了的话，公开你的卡组最上方的1张卡将其加入手牌或放置到充能区。这个能力只能在方阵上有你的处于 《共奏》 状态的Z/X的场合才能使用。 【自】 【玩家】 《佐仓》 【有效】 方阵 【诱发条件】 回合结束时。 【效果】 你的充能区中的卡有4张以上的场合，给予对手1点伤害。直到回合结束时为止，你不能再次使用 《同名》 卡的这个能力。,http://zximg-cdn.yimieji.com/card/PR03/PR03-007.png,https://zxcard.yimieji.com/Cards/PR03/PR03-007/PR
黑,PR03-008,,PR,,煌めく晴姿 ネイ,灿阳春装 涅依,3,4500,不死者,,【自】 【玩家】 《春日》 【有效】 方阵 【诱发条件】 这张卡登场。 【效果】 将你的卡组最上方的最多2张卡放置到废弃区。 【起】 【玩家】 《春日》 【有效】 《自己回合》 方阵 【费用】 将这张卡破坏，将你的手牌中的1张卡放置到废弃区。 【效果】 选择你的废弃区中的1张 「涅依」 或 「自然」 或 「灭除」 的卡，将其返回手牌。这个能力只能在你的废弃区的 「涅依」 或 「自然」 或 「灭除」 的卡有8张以上的场合才能使用。,http://zximg-cdn.yimieji.com/card/PR03/PR03-008.png,https://zxcard.yimieji.com/Cards/PR03/PR03-008/PR
无,PR03-009,,PR,,ユニバース・プリンセス,宇宙王女,2,-,-,,【★】 【玩家】 《浦罗》 【效果】 你的<幻梦境之钥>有5个以上的话，选择你的资源区中的1张卡名含有 「哈斯塔」 的卡，将其重启。 【★】 【玩家】 《浦罗》 【效果】 你的资源区中的卡名不同的 无色 卡有2种以上的场合，抽最多2张卡，选择你的手牌中的1张卡，放置到废弃区。有4种以上的场合，选择通常方阵上的最多1张对手的Z/X，放置到废弃区。有5种以上的场合，选择你的废弃区中的最多1张7费以下的 [克苏鲁] ，以重启状态登场到没有Z/X的◎所示方阵上。,http://zximg-cdn.yimieji.com/card/PR03/PR03-009.png,https://zxcard.yimieji.com/Cards/PR03/PR03-009/PR
无,PR03-010,,PR,,煌めく晴姿 イース,灿阳春装 伊斯,8,11000,伊斯,,【起】 【玩家】 《伊斯》 【有效】 《自己回合》 手牌和原力区 【费用】 将这张卡放置到废弃区，将你的神域区中的1张 「将那使命，执行吧（超越，伊斯！）」 变为正面表示。 【效果】 将方阵上的你的1张3费以下的重启状态的 [伊斯] 超越，成为你的手牌中的4费以上的 [伊斯] 。直到回合结束时为止，你不能再次使用 《同名》 卡的这个能力。这个能力只能在你的资源区中的 [伊斯] 有5张以上的场合才能使用。,http://zximg-cdn.yimieji.com/card/PR03/PR03-010.png,https://zxcard.yimieji.com/Cards/PR03/PR03-010/PR
无,PR03-011,,PR,,山盛りフルーツマーメイド,满载人鱼果盘,7,10500,-,,降临条件： 2张Z/X 【起】 破天降临（你在1个回合中只能使用1次“ 【起】 破天降临”。） 【有效】 《自己回合》 《神域区|背面表示》 【费用】 《无1》 将方阵上的1张你的7费以上的重启状态的Z/X放置到卡组最下方。 【效果】 将这张卡以重启状态登场到没有Z/X的通常方阵上。 【自】 【有效】 方阵 【诱发条件】 这张卡登场。 【效果】 你可以选择你的手牌中的1张卡，放置到废弃区。放置了的话，从以下的效果中选择1项，并处理。“选择你的废弃区中的1张卡，将其返回手牌。”“选择通常方阵上的1张对手的6费以上的Z/X，将其破坏。”,http://zximg-cdn.yimieji.com/card/PR03/PR03-011.png,https://zxcard.yimieji.com/Cards/PR03/PR03-011/PR
红,PR03-012,,PR,,Here We Go！オリハルコンティラノ,我们走吧！ 奥利哈钢暴龙,5,7500,巨兽,,【自】 【玩家】 《世罗》 【有效】 废弃区 【诱发条件】 你的回合中这张卡因为你的 红色 卡的能力从手牌被放置到废弃区。 【效果】 你的资源区中的卡有5张以上的场合，你可以选择你的废弃区中的3张 [巨兽] ，从游戏中除外。除外了3张的话，选择你的废弃区中的1张具有点燃标记的Z/X，以重启状态登场到没有Z/X的通常方阵上。,http://zximg-cdn.yimieji.com/card/PR03/PR03-012.png,https://zxcard.yimieji.com/Cards/PR03/PR03-012/PR
蓝,PR03-013,,PR,,レッド・パニッシュ Type.II,红光惩戒 Type.II,4,6000,战斗服,,【常】 【有效】 手牌 【效果】 你的资源区中的卡有5张以上的场合，将这张卡正规使用之际，你可以将 《同名》 以外的◎所示方阵上的1张你的Z/X放置到卡组最下方。放置了的话，这张卡的费用减3。 【起】 【有效】 《每回合1次》 方阵 【费用】 《无0》 【效果】 你的手牌在5张以上的场合，选择这张卡以外的通常方阵上的1张5费以下的Z/X，将其返回手牌。,http://zximg-cdn.yimieji.com/card/PR03/PR03-013.png,https://zxcard.yimieji.com/Cards/PR03/PR03-013/PR
红,PR03-014,,PR,,運命に挑む 迦陵頻伽∀ほのめ,挑战命运 迦陵频伽∀火売,6,9000,神兽,,【常】 起始资源 【常】 【玩家】 《火売》 【有效】 资源区 【效果】 你的资源区中的 [神兽] 有3张以上的场合，这张卡追加 绿色 。 【自】 【有效】 资源区 【诱发条件】 先攻玩家的第3个回合的回合结束时。 【效果】 将方阵上的你的 「蝶崎火売」 下方的 「蝶崎火売∀」 变为正面表示，重叠放置在其上方。,http://zximg-cdn.yimieji.com/card/PR03/PR03-014.png,https://zxcard.yimieji.com/Cards/PR03/PR03-014/PR
